流水号,日期,关联单号,对手方,摘要,收入元,支出元,余额元,币种,标识
KS-TEXTILE-200-B0365,2025-10-13,KS-TEXTILE-200-S-202510-2,模拟下游2,销售回款,434613,0,7586839,CNY,SYNTHETIC
KS-TEXTILE-200-B0366,2025-10-14,KS-TEXTILE-200-S-202510-3,模拟下游3,销售回款,173845,0,7760684,CNY,SYNTHETIC
KS-TEXTILE-200-B0367,2025-10-16,KS-TEXTILE-200-P-202510-1,模拟原料商1,原料付款,0,684844,7075840,CNY,SYNTHETIC
KS-TEXTILE-200-B0368,2025-10-17,KS-TEXTILE-200-P-202510-2,模拟原料商2,原料付款,0,456563,6619277,CNY,SYNTHETIC
KS-TEXTILE-200-B0369,2025-10-25,KS-TEXTILE-200-PAY-202510,模拟工资代发,工资,0,140000,6479277,CNY,SYNTHETIC
KS-TEXTILE-200-B0370,2025-10-25,KS-TEXTILE-200-ELEC-202510,模拟供电结算,电费,0,112200,6367077,CNY,SYNTHETIC
KS-TEXTILE-200-B0371,2025-10-25,KS-TEXTILE-200-OPEX-202510,模拟费用结算,管理销售费用,0,90000,6277077,CNY,SYNTHETIC
KS-TEXTILE-200-B0372,2025-10-25,KS-TEXTILE-200-INT-202510,模拟融资机构,利息,0,32000,6245077,CNY,SYNTHETIC
KS-TEXTILE-200-B0373,2025-10-25,KS-TEXTILE-200-VAT-202510,模拟税费账户,增值税,0,70707,6174370,CNY,SYNTHETIC
KS-TEXTILE-200-B0374,2025-10-25,KS-TEXTILE-200-CIT-202510,模拟税费账户,所得税,0,27424,6146946,CNY,SYNTHETIC
KS-TEXTILE-200-B0375,2025-11-12,KS-TEXTILE-200-S-202511-1,模拟下游1,销售回款,1174306,0,7321252,CNY,SYNTHETIC
KS-TEXTILE-200-B0376,2025-11-13,KS-TEXTILE-200-S-202511-2,模拟下游2,销售回款,451656,0,7772908,CNY,SYNTHETIC
KS-TEXTILE-200-B0377,2025-11-14,KS-TEXTILE-200-S-202511-3,模拟下游3,销售回款,180662,0,7953570,CNY,SYNTHETIC
KS-TEXTILE-200-B0378,2025-11-16,KS-TEXTILE-200-P-202511-1,模拟原料商1,原料付款,0,711701,7241869,CNY,SYNTHETIC
KS-TEXTILE-200-B0379,2025-11-17,KS-TEXTILE-200-P-202511-2,模拟原料商2,原料付款,0,474467,6767402,CNY,SYNTHETIC
KS-TEXTILE-200-B0380,2025-11-25,KS-TEXTILE-200-PAY-202511,模拟工资代发,工资,0,140000,6627402,CNY,SYNTHETIC
KS-TEXTILE-200-B0381,2025-11-25,KS-TEXTILE-200-ELEC-202511,模拟供电结算,电费,0,116600,6510802,CNY,SYNTHETIC
KS-TEXTILE-200-B0382,2025-11-25,KS-TEXTILE-200-OPEX-202511,模拟费用结算,管理销售费用,0,90000,6420802,CNY,SYNTHETIC
KS-TEXTILE-200-B0383,2025-11-25,KS-TEXTILE-200-INT-202511,模拟融资机构,利息,0,32000,6388802,CNY,SYNTHETIC
KS-TEXTILE-200-B0384,2025-11-25,KS-TEXTILE-200-VAT-202511,模拟税费账户,增值税,0,73479,6315323,CNY,SYNTHETIC
KS-TEXTILE-200-B0385,2025-11-25,KS-TEXTILE-200-CIT-202511,模拟税费账户,所得税,0,31656,6283667,CNY,SYNTHETIC
KS-TEXTILE-200-B0386,2025-12-12,KS-TEXTILE-200-S-202512-1,模拟下游1,销售回款,1218619,0,7502286,CNY,SYNTHETIC
KS-TEXTILE-200-B0387,2025-12-13,KS-TEXTILE-200-S-202512-2,模拟下游2,销售回款,468700,0,7970986,CNY,SYNTHETIC
KS-TEXTILE-200-B0388,2025-12-14,KS-TEXTILE-200-S-202512-3,模拟下游3,销售回款,187479,0,8158465,CNY,SYNTHETIC
KS-TEXTILE-200-B0389,2025-12-16,KS-TEXTILE-200-P-202512-1,模拟原料商1,原料付款,0,738557,7419908,CNY,SYNTHETIC
KS-TEXTILE-200-B0390,2025-12-17,KS-TEXTILE-200-P-202512-2,模拟原料商2,原料付款,0,492371,6927537,CNY,SYNTHETIC
KS-TEXTILE-200-B0391,2025-12-25,KS-TEXTILE-200-PAY-202512,模拟工资代发,工资,0,140000,6787537,CNY,SYNTHETIC
KS-TEXTILE-200-B0392,2025-12-25,KS-TEXTILE-200-ELEC-202512,模拟供电结算,电费,0,121000,6666537,CNY,SYNTHETIC
KS-TEXTILE-200-B0393,2025-12-25,KS-TEXTILE-200-OPEX-202512,模拟费用结算,管理销售费用,0,90000,6576537,CNY,SYNTHETIC
KS-TEXTILE-200-B0394,2025-12-25,KS-TEXTILE-200-INT-202512,模拟融资机构,利息,0,32000,6544537,CNY,SYNTHETIC
KS-TEXTILE-200-B0395,2025-12-25,KS-TEXTILE-200-VAT-202512,模拟税费账户,增值税,0,76252,6468285,CNY,SYNTHETIC
KS-TEXTILE-200-B0396,2025-12-25,KS-TEXTILE-200-CIT-202512,模拟税费账户,所得税,0,35889,6432396,CNY,SYNTHETIC
KS-TEXTILE-200-B0397,2026-01-12,KS-TEXTILE-200-S-202601-1,模拟下游1,销售回款,642414,0,7074810,CNY,SYNTHETIC
KS-TEXTILE-200-B0398,2026-01-13,KS-TEXTILE-200-S-202601-2,模拟下游2,销售回款,247083,0,7321893,CNY,SYNTHETIC
KS-TEXTILE-200-B0399,2026-01-14,KS-TEXTILE-200-S-202601-3,模拟下游3,销售回款,98832,0,7420725,CNY,SYNTHETIC
KS-TEXTILE-200-B0400,2026-01-16,KS-TEXTILE-200-P-202601-1,模拟原料商1,原料付款,0,520774,6899951,CNY,SYNTHETIC
KS-TEXTILE-200-B0401,2026-01-17,KS-TEXTILE-200-P-202601-2,模拟原料商2,原料付款,0,347182,6552769,CNY,SYNTHETIC
KS-TEXTILE-200-B0402,2026-01-25,KS-TEXTILE-200-PAY-202601,模拟工资代发,工资,0,140000,6412769,CNY,SYNTHETIC
KS-TEXTILE-200-B0403,2026-01-25,KS-TEXTILE-200-ELEC-202601,模拟供电结算,电费,0,88000,6324769,CNY,SYNTHETIC
KS-TEXTILE-200-B0404,2026-01-25,KS-TEXTILE-200-OPEX-202601,模拟费用结算,管理销售费用,0,90000,6234769,CNY,SYNTHETIC
KS-TEXTILE-200-B0405,2026-01-25,KS-TEXTILE-200-INT-202601,模拟融资机构,利息,0,32000,6202769,CNY,SYNTHETIC
KS-TEXTILE-200-B0406,2026-01-25,KS-TEXTILE-200-VAT-202601,模拟税费账户,增值税,0,45918,6156851,CNY,SYNTHETIC
KS-TEXTILE-200-B0407,2026-01-25,KS-TEXTILE-200-CIT-202601,模拟税费账户,所得税,0,0,6156851,CNY,SYNTHETIC
KS-TEXTILE-200-B0408,2026-02-12,KS-TEXTILE-200-S-202602-1,模拟下游1,销售回款,578172,0,6735023,CNY,SYNTHETIC
KS-TEXTILE-200-B0409,2026-02-13,KS-TEXTILE-200-S-202602-2,模拟下游2,销售回款,222373,0,6957396,CNY,SYNTHETIC
KS-TEXTILE-200-B0410,2026-02-14,KS-TEXTILE-200-S-202602-3,模拟下游3,销售回款,88950,0,7046346,CNY,SYNTHETIC
KS-TEXTILE-200-B0411,2026-02-16,KS-TEXTILE-200-P-202602-1,模拟原料商1,原料付款,0,468696,6577650,CNY,SYNTHETIC
KS-TEXTILE-200-B0412,2026-02-17,KS-TEXTILE-200-P-202602-2,模拟原料商2,原料付款,0,312463,6265187,CNY,SYNTHETIC
KS-TEXTILE-200-B0413,2026-02-25,KS-TEXTILE-200-PAY-202602,模拟工资代发,工资,0,140000,6125187,CNY,SYNTHETIC
KS-TEXTILE-200-B0414,2026-02-25,KS-TEXTILE-200-ELEC-202602,模拟供电结算,电费,0,79200,6045987,CNY,SYNTHETIC
KS-TEXTILE-200-B0415,2026-02-25,KS-TEXTILE-200-OPEX-202602,模拟费用结算,管理销售费用,0,90000,5955987,CNY,SYNTHETIC
KS-TEXTILE-200-B0416,2026-02-25,KS-TEXTILE-200-INT-202602,模拟融资机构,利息,0,32000,5923987,CNY,SYNTHETIC
KS-TEXTILE-200-B0417,2026-02-25,KS-TEXTILE-200-VAT-202602,模拟税费账户,增值税,0,41326,5882661,CNY,SYNTHETIC
KS-TEXTILE-200-B0418,2026-02-25,KS-TEXTILE-200-CIT-202602,模拟税费账户,所得税,0,0,5882661,CNY,SYNTHETIC
KS-TEXTILE-200-B0419,2026-03-12,KS-TEXTILE-200-S-202603-1,模拟下游1,销售回款,819073,0,6701734,CNY,SYNTHETIC
KS-TEXTILE-200-B0420,2026-03-13,KS-TEXTILE-200-S-202603-2,模拟下游2,销售回款,315028,0,7016762,CNY,SYNTHETIC
KS-TEXTILE-200-B0421,2026-03-14,KS-TEXTILE-200-S-202603-3,模拟下游3,销售回款,126011,0,7142773,CNY,SYNTHETIC
KS-TEXTILE-200-B0422,2026-03-16,KS-TEXTILE-200-P-202603-1,模拟原料商1,原料付款,0,663981,6478792,CNY,SYNTHETIC
KS-TEXTILE-200-B0423,2026-03-17,KS-TEXTILE-200-P-202603-2,模拟原料商2,原料付款,0,442655,6036137,CNY,SYNTHETIC
KS-TEXTILE-200-B0424,2026-03-25,KS-TEXTILE-200-PAY-202603,模拟工资代发,工资,0,140000,5896137,CNY,SYNTHETIC
KS-TEXTILE-200-B0425,2026-03-25,KS-TEXTILE-200-ELEC-202603,模拟供电结算,电费,0,112200,5783937,CNY,SYNTHETIC
KS-TEXTILE-200-B0426,2026-03-25,KS-TEXTILE-200-OPEX-202603,模拟费用结算,管理销售费用,0,90000,5693937,CNY,SYNTHETIC
KS-TEXTILE-200-B0427,2026-03-25,KS-TEXTILE-200-INT-202603,模拟融资机构,利息,0,32000,5661937,CNY,SYNTHETIC
KS-TEXTILE-200-B0428,2026-03-25,KS-TEXTILE-200-VAT-202603,模拟税费账户,增值税,0,58545,5603392,CNY,SYNTHETIC
KS-TEXTILE-200-B0429,2026-03-25,KS-TEXTILE-200-CIT-202603,模拟税费账户,所得税,0,16546,5586846,CNY,SYNTHETIC
KS-TEXTILE-200-B0430,2026-04-12,KS-TEXTILE-200-S-202604-1,模拟下游1,销售回款,851200,0,6438046,CNY,SYNTHETIC
KS-TEXTILE-200-B0431,2026-04-13,KS-TEXTILE-200-S-202604-2,模拟下游2,销售回款,327385,0,6765431,CNY,SYNTHETIC
KS-TEXTILE-200-B0432,2026-04-14,KS-TEXTILE-200-S-202604-3,模拟下游3,销售回款,130953,0,6896384,CNY,SYNTHETIC
KS-TEXTILE-200-B0433,2026-04-16,KS-TEXTILE-200-P-202604-1,模拟原料商1,原料付款,0,690026,6206358,CNY,SYNTHETIC
KS-TEXTILE-200-B0434,2026-04-17,KS-TEXTILE-200-P-202604-2,模拟原料商2,原料付款,0,460017,5746341,CNY,SYNTHETIC
KS-TEXTILE-200-B0435,2026-04-25,KS-TEXTILE-200-PAY-202604,模拟工资代发,工资,0,140000,5606341,CNY,SYNTHETIC
KS-TEXTILE-200-B0436,2026-04-25,KS-TEXTILE-200-ELEC-202604,模拟供电结算,电费,0,116600,5489741,CNY,SYNTHETIC
KS-TEXTILE-200-B0437,2026-04-25,KS-TEXTILE-200-OPEX-202604,模拟费用结算,管理销售费用,0,90000,5399741,CNY,SYNTHETIC
KS-TEXTILE-200-B0438,2026-04-25,KS-TEXTILE-200-INT-202604,模拟融资机构,利息,0,32000,5367741,CNY,SYNTHETIC
KS-TEXTILE-200-B0439,2026-04-25,KS-TEXTILE-200-VAT-202604,模拟税费账户,增值税,0,60841,5306900,CNY,SYNTHETIC
KS-TEXTILE-200-B0440,2026-04-25,KS-TEXTILE-200-CIT-202604,模拟税费账户,所得税,0,20353,5286547,CNY,SYNTHETIC
KS-TEXTILE-200-B0441,2026-05-12,KS-TEXTILE-200-S-202605-1,模拟下游1,销售回款,883316,0,6169863,CNY,SYNTHETIC
KS-TEXTILE-200-B0442,2026-05-13,KS-TEXTILE-200-S-202605-2,模拟下游2,销售回款,339737,0,6509600,CNY,SYNTHETIC
KS-TEXTILE-200-B0443,2026-05-14,KS-TEXTILE-200-S-202605-3,模拟下游3,销售回款,135894,0,6645494,CNY,SYNTHETIC
KS-TEXTILE-200-B0444,2026-05-16,KS-TEXTILE-200-P-202605-1,模拟原料商1,原料付款,0,716061,5929433,CNY,SYNTHETIC
KS-TEXTILE-200-B0445,2026-05-17,KS-TEXTILE-200-P-202605-2,模拟原料商2,原料付款,0,477373,5452060,CNY,SYNTHETIC
KS-TEXTILE-200-B0446,2026-05-25,KS-TEXTILE-200-PAY-202605,模拟工资代发,工资,0,140000,5312060,CNY,SYNTHETIC
KS-TEXTILE-200-B0447,2026-05-25,KS-TEXTILE-200-ELEC-202605,模拟供电结算,电费,0,121000,5191060,CNY,SYNTHETIC
KS-TEXTILE-200-B0448,2026-05-25,KS-TEXTILE-200-OPEX-202605,模拟费用结算,管理销售费用,0,90000,5101060,CNY,SYNTHETIC
KS-TEXTILE-200-B0449,2026-05-25,KS-TEXTILE-200-INT-202605,模拟融资机构,利息,0,32000,5069060,CNY,SYNTHETIC
KS-TEXTILE-200-B0450,2026-05-25,KS-TEXTILE-200-VAT-202605,模拟税费账户,增值税,0,63137,5005923,CNY,SYNTHETIC
KS-TEXTILE-200-B0451,2026-05-25,KS-TEXTILE-200-CIT-202605,模拟税费账户,所得税,0,24158,4981765,CNY,SYNTHETIC
KS-TEXTILE-200-B0452,2026-06-12,KS-TEXTILE-200-S-202606-1,模拟下游1,销售回款,843159,0,5824924,CNY,SYNTHETIC
KS-TEXTILE-200-B0453,2026-06-13,KS-TEXTILE-200-S-202606-2,模拟下游2,销售回款,324292,0,6149216,CNY,SYNTHETIC
KS-TEXTILE-200-B0454,2026-06-14,KS-TEXTILE-200-S-202606-3,模拟下游3,销售回款,129716,0,6278932,CNY,SYNTHETIC
KS-TEXTILE-200-B0455,2026-06-16,KS-TEXTILE-200-P-202606-1,模拟原料商1,原料付款,0,683508,5595424,CNY,SYNTHETIC
KS-TEXTILE-200-B0456,2026-06-17,KS-TEXTILE-200-P-202606-2,模拟原料商2,原料付款,0,455671,5139753,CNY,SYNTHETIC
KS-TEXTILE-200-B0457,2026-06-25,KS-TEXTILE-200-PAY-202606,模拟工资代发,工资,0,140000,4999753,CNY,SYNTHETIC
KS-TEXTILE-200-B0458,2026-06-25,KS-TEXTILE-200-ELEC-202606,模拟供电结算,电费,0,115500,4884253,CNY,SYNTHETIC
KS-TEXTILE-200-B0459,2026-06-25,KS-TEXTILE-200-OPEX-202606,模拟费用结算,管理销售费用,0,90000,4794253,CNY,SYNTHETIC
KS-TEXTILE-200-B0460,2026-06-25,KS-TEXTILE-200-INT-202606,模拟融资机构,利息,0,32000,4762253,CNY,SYNTHETIC
KS-TEXTILE-200-B0461,2026-06-25,KS-TEXTILE-200-VAT-202606,模拟税费账户,增值税,0,60267,4701986,CNY,SYNTHETIC
KS-TEXTILE-200-B0462,2026-06-25,KS-TEXTILE-200-CIT-202606,模拟税费账户,所得税,0,19400,4682586,CNY,SYNTHETIC
KS-TEXTILE-200-B0463,2026-07-12,KS-TEXTILE-200-S-202607-1,模拟下游1,销售回款,867257,0,5549843,CNY,SYNTHETIC
KS-TEXTILE-200-B0464,2026-07-13,KS-TEXTILE-200-S-202607-2,模拟下游2,销售回款,333561,0,5883404,CNY,SYNTHETIC
KS-TEXTILE-200-B0465,2026-07-14,KS-TEXTILE-200-S-202607-3,模拟下游3,销售回款,133424,0,6016828,CNY,SYNTHETIC
KS-TEXTILE-200-B0466,2026-07-16,KS-TEXTILE-200-P-202607-1,模拟原料商1,原料付款,0,703043,5313785,CNY,SYNTHETIC
KS-TEXTILE-200-B0467,2026-07-17,KS-TEXTILE-200-P-202607-2,模拟原料商2,原料付款,0,468695,4845090,CNY,SYNTHETIC
KS-TEXTILE-200-B0468,2026-07-25,KS-TEXTILE-200-PAY-202607,模拟工资代发,工资,0,140000,4705090,CNY,SYNTHETIC
KS-TEXTILE-200-B0469,2026-07-25,KS-TEXTILE-200-ELEC-202607,模拟供电结算,电费,0,118800,4586290,CNY,SYNTHETIC
KS-TEXTILE-200-B0470,2026-07-25,KS-TEXTILE-200-OPEX-202607,模拟费用结算,管理销售费用,0,90000,4496290,CNY,SYNTHETIC
KS-TEXTILE-200-B0471,2026-07-25,KS-TEXTILE-200-INT-202607,模拟融资机构,利息,0,32000,4464290,CNY,SYNTHETIC
KS-TEXTILE-200-B0472,2026-07-25,KS-TEXTILE-200-VAT-202607,模拟税费账户,增值税,0,61989,4402301,CNY,SYNTHETIC
KS-TEXTILE-200-B0473,2026-07-25,KS-TEXTILE-200-CIT-202607,模拟税费账户,所得税,0,22256,4380045,CNY,SYNTHETIC
KS-TEXTILE-200-B0474,2026-08-12,KS-TEXTILE-200-S-202608-1,模拟下游1,销售回款,867257,0,5247302,CNY,SYNTHETIC
KS-TEXTILE-200-B0475,2026-08-13,KS-TEXTILE-200-S-202608-2,模拟下游2,销售回款,333561,0,5580863,CNY,SYNTHETIC
KS-TEXTILE-200-B0476,2026-08-14,KS-TEXTILE-200-S-202608-3,模拟下游3,销售回款,133424,0,5714287,CNY,SYNTHETIC
KS-TEXTILE-200-B0477,2026-08-16,KS-TEXTILE-200-P-202608-1,模拟原料商1,原料付款,0,703043,5011244,CNY,SYNTHETIC
KS-TEXTILE-200-B0478,2026-08-17,KS-TEXTILE-200-P-202608-2,模拟原料商2,原料付款,0,468695,4542549,CNY,SYNTHETIC
KS-TEXTILE-200-B0479,2026-08-25,KS-TEXTILE-200-PAY-202608,模拟工资代发,工资,0,140000,4402549,CNY,SYNTHETIC
KS-TEXTILE-200-B0480,2026-08-25,KS-TEXTILE-200-ELEC-202608,模拟供电结算,电费,0,118800,4283749,CNY,SYNTHETIC
KS-TEXTILE-200-B0481,2026-08-25,KS-TEXTILE-200-OPEX-202608,模拟费用结算,管理销售费用,0,90000,4193749,CNY,SYNTHETIC
KS-TEXTILE-200-B0482,2026-08-25,KS-TEXTILE-200-INT-202608,模拟融资机构,利息,0,32000,4161749,CNY,SYNTHETIC
KS-TEXTILE-200-B0483,2026-08-25,KS-TEXTILE-200-VAT-202608,模拟税费账户,增值税,0,61989,4099760,CNY,SYNTHETIC
KS-TEXTILE-200-B0484,2026-08-25,KS-TEXTILE-200-CIT-202608,模拟税费账户,所得税,0,22256,4077504,CNY,SYNTHETIC
